transaction_id,timestamp,sender_id,receiver_id,amount,category,is_fraud,typology,case_id
0c9c0663,2024-01-29 01:24:08.232596,ACC73714,ACC90149,453.49,retail,0,normal,TX_000950
26e0e341,2024-01-29 01:33:36.248715,ACC86588,ACC40924,451.66,p2p,0,normal,TX_000887
3aa4fe8d,2024-01-29 01:49:06.428125,ACC35680,ACC99653,582.24,p2p,0,normal,TX_005097
9a295b2b,2024-01-29 01:55:33.344616,ACC47914,ACC48566,6078.15,payroll,0,normal,TX_003467
cca11dea,2024-01-29 02:05:54.425676,ACC11105,ACC95215,6333.73,payroll,0,normal,TX_001020
0bab9757,2024-01-29 02:15:25.607633,ACC31407,ACC92215,178.02,bills,0,normal,TX_006680
40ce6149,2024-01-29 02:18:21.936541,ACC86507,ACC77914,19829.13,tuition,0,normal,TX_006895
24d5e8b4,2024-01-29 02:24:54.760893,ACC38953,ACC23645,10390.94,tuition,0,normal,TX_000352
cb75e265,2024-01-29 02:30:11.297700,ACC56229,ACC10572,191.78,retail,0,normal,TX_004274
9cbae1a2,2024-01-29 02:32:12.297134,ACC63787,ACC51104,30430.45,mortgage,0,normal,TX_003089
df401f4d,2024-01-29 02:32:21.754574,ACC87561,ACC70515,5371.8,payroll,0,normal,TX_004728
acdfa9d5,2024-01-29 02:32:47.321496,ACC63110,ACC78612,91.78,retail,0,normal,TX_002032
bfa2975f,2024-01-29 02:33:51.029958,ACC43723,ACC87342,258.37,retail,0,normal,TX_007245
eaa77ff7,2024-01-29 02:34:45.629922,ACC16079,ACC70515,7931.98,payroll,0,normal,TX_003137
b0f95c9c,2024-01-29 02:39:10.190163,ACC61876,ACC44795,398.55,retail,0,normal,TX_004269
df145196,2024-01-29 02:47:30.747750,ACC12594,ACC72446,6934.37,payroll,0,normal,TX_001837
a885819a,2024-01-29 03:05:41.437080,ACC12837,ACC40161,30328.9,mortgage,0,normal,TX_003344
c3754260,2024-01-29 03:11:06.787540,ACC48679,ACC93886,84.18,retail,0,normal,TX_007293
82109d4b,2024-01-29 03:20:20.648807,ACC78442,ACC37047,9698.4,retail,0,normal,TX_008061
64abbd55,2024-01-29 03:25:47.264690,ACC10007,ACC12367,16244.53,mortgage,0,normal,TX_002516
1c6ddd79,2024-01-29 03:27:45.324331,ACC43038,ACC35443,202.76,retail,0,normal,TX_002805
5cbd5c50,2024-01-29 03:33:27.573019,ACC62581,ACC19862,18139.02,mortgage,0,normal,TX_001118
8b0f3f4e,2024-01-29 03:57:27.566737,ACC77921,ACC75446,255.07,bills,0,normal,TX_003928
781b4810,2024-01-29 03:57:38.396779,ACC38553,ACC85965,145.46,retail,0,normal,TX_001480
3b1374e6,2024-01-29 04:03:15.921884,ACC72041,ACC18392,179.91,retail,0,normal,TX_000952
091aff25,2024-01-29 04:08:06.638361,ACC40759,ACC10389,33384.59,business,0,normal,TX_005223
558b0953,2024-01-29 04:12:22.269436,ACC29162,ACC73373,72.23,bills,0,normal,TX_000497
bbab67ac,2024-01-29 04:24:01.745098,ACC56845,ACC92588,5274.1,payroll,0,normal,TX_004536
906c17ce,2024-01-29 04:33:06.398212,ACC89593,ACC73494,428.51,retail,0,normal,TX_005464
26101f94,2024-01-29 04:44:01.619938,ACC32532,ACC65839,102.17,bills,0,normal,TX_005833
894ce4d8,2024-01-29 04:44:09.501813,ACC85319,ACC59823,991.55,p2p,0,normal,TX_000749
841439c3,2024-01-29 05:09:31.855693,ACC81200,ACC76680,1862.19,p2p,0,normal,TX_007153
8a84d3e9,2024-01-29 05:09:35.189185,ACC59999,ACC46868,27779.54,business,0,normal,TX_007287
e2e10fab,2024-01-29 05:15:07.830633,ACC96662,ACC83249,25.19,retail,0,normal,TX_006406
1caacfc9,2024-01-29 05:28:45.915753,ACC88631,ACC83308,6662.95,payroll,0,normal,TX_004942
25fcd42e,2024-01-29 05:36:48.620065,ACC26021,ACC97207,282.62,bills,0,normal,TX_000061
7c9bd414,2024-01-29 05:42:08.327000,ACC28495,ACC68557,46.49,retail,0,normal,TX_006150
ddacee13,2024-01-29 05:47:28.890146,ACC81351,ACC34961,5022.96,payroll,0,normal,TX_003568
3aa589e9,2024-01-29 05:48:38.615251,ACC23122,ACC76520,56.43,retail,0,normal,TX_002542
4e3e6cba,2024-01-29 05:50:11.616982,ACC81008,ACC25695,6799.14,payroll,0,normal,TX_004698
0a628c72,2024-01-29 05:57:07.557865,ACC32360,ACC30667,1221.01,p2p,0,normal,TX_002212
0b3200db,2024-01-29 05:59:07.984360,ACC85456,ACC56053,1285.03,p2p,0,normal,TX_006512
cab13280,2024-01-29 06:14:56.329743,ACC27664,ACC77889,474.42,bills,0,normal,TX_004567
3333d10a,2024-01-29 06:15:05.745526,ACC33061,ACC71636,542.21,bills,0,normal,TX_002023
014190b6,2024-01-29 06:16:58.869590,ACC83289,ACC55216,1385.56,p2p,0,normal,TX_004393
c65baa38,2024-01-29 06:52:11.680748,ACC38074,ACC55093,447.04,retail,0,normal,TX_005839
0d5fc55b,2024-01-29 07:03:39.622567,ACC85511,ACC52715,348.25,p2p,0,normal,TX_006207
2d92e738,2024-01-29 07:07:19.352708,ACC87810,ACC94388,725.07,p2p,0,normal,TX_000853
f2b9b926,2024-01-29 07:19:20.098874,ACC34033,ACC31937,12360.49,tuition,0,normal,TX_001824
8b24de3b,2024-01-29 07:21:33.746190,ACC69343,ACC19789,289.5,p2p,0,normal,TX_000324
ffb32fb1,2024-01-29 07:47:27.470452,ACC40424,ACC26791,428.94,retail,0,normal,TX_003058
b09d76f2,2024-01-29 07:53:54.365580,ACC90068,ACC91365,216.57,retail,0,normal,TX_007357
93ba3656,2024-01-29 07:54:37.582432,ACC21359,ACC89888,216.84,retail,0,normal,TX_002710
d816c781,2024-01-29 07:58:04.076420,ACC94306,ACC51073,301.7,retail,0,normal,TX_005107
cce80f84,2024-01-29 08:08:40.332621,ACC21006,ACC97619,443.27,retail,0,normal,TX_006427
a4d6f7fb,2024-01-29 08:10:16.004421,ACC77390,ACC40882,353.49,retail,0,normal,TX_005430
032d975f,2024-01-29 08:10:21.317537,ACC86905,ACC24208,28.2,retail,0,normal,TX_003583
82cceae4,2024-01-29 08:13:30.545351,ACC33840,ACC59456,7653.02,payroll,0,normal,TX_000902
45021d0a,2024-01-29 08:18:15.130583,ACC13478,ACC79163,90.91,retail,0,normal,TX_001206
ed7870d8,2024-01-29 08:22:58.900578,ACC29967,ACC46903,7959.24,payroll,0,normal,TX_003579
d3572745,2024-01-29 08:25:34.069752,ACC40714,ACC78522,363.43,bills,0,normal,TX_006174
94a21bb1,2024-01-29 08:32:07.584233,ACC17698,ACC19742,417.52,bills,0,normal,TX_000217
acc36eeb,2024-01-29 08:36:27.966303,ACC64074,ACC23616,17.24,retail,0,normal,TX_003382
e35bba37,2024-01-29 08:40:01.220189,ACC11934,ACC86035,1663.67,p2p,0,normal,TX_004221
f4b40d78,2024-01-29 08:47:47.060507,ACC28530,ACC82143,20625.81,tuition,0,normal,TX_004433
5702c292,2024-01-29 08:54:06.671619,ACC67677,ACC52237,318.17,bills,0,normal,TX_001681
b2621be9,2024-01-29 09:10:29.592899,ACC91767,ACC70890,113.24,bills,0,normal,TX_005031
9d1232e1,2024-01-29 09:13:19.332946,ACC92789,ACC56488,759.86,p2p,0,normal,TX_002192
d8baff13,2024-01-29 09:15:41.722102,ACC42951,ACC95563,182.85,p2p,0,normal,TX_005290
081109b7,2024-01-29 09:20:49.586629,ACC63964,ACC51675,257.88,bills,0,normal,TX_005378
d0a7ec38,2024-01-29 09:21:17.620374,ACC62195,ACC61999,373.1,retail,0,normal,TX_005832
865a4e32,2024-01-29 09:22:25.641389,ACC97828,ACC17231,1523.39,p2p,0,normal,TX_004000
1e469946,2024-01-29 09:23:00.505688,ACC45620,ACC26402,84.71,retail,0,normal,TX_004135
bd1cd9f3,2024-01-29 09:49:30.576881,ACC35443,ACC81765,5914.07,payroll,0,normal,TX_000482
791e3bf0,2024-01-29 09:50:35.073464,ACC15717,ACC39807,432.48,retail,0,normal,TX_002524
9701c0eb,2024-01-29 09:51:28.678595,ACC18014,ACC96703,436.35,bills,0,normal,TX_002565
7e6729e0,2024-01-29 10:09:39.325271,ACC43267,ACC85229,209.54,bills,0,normal,TX_005947
8fcbd354,2024-01-29 10:10:02.448930,ACC39984,ACC21395,273.58,bills,0,normal,TX_001205
bed179cb,2024-01-29 10:24:29.228101,ACC63026,ACC29055,464.63,retail,0,normal,TX_000809
68e86e16,2024-01-29 10:33:04.895668,ACC93303,ACC44698,95.67,retail,0,normal,TX_002462
7155f3d1,2024-01-29 10:44:37.258722,ACC95104,ACC36767,7285.77,payroll,0,normal,TX_007371
b1f1a796,2024-01-29 10:56:02.930721,ACC81301,ACC99717,6885.03,payroll,0,normal,TX_003199
54e6450c,2024-01-29 11:07:47.840376,ACC42527,ACC46356,241.31,bills,0,normal,TX_000841
836c9bc7,2024-01-29 11:14:14.851747,ACC24728,ACC41856,1854.92,p2p,0,normal,TX_000624
3e8c15c5,2024-01-29 11:32:31.095780,ACC42181,ACC36516,27.02,retail,0,normal,TX_002611
853829f2,2024-01-29 11:42:09.656195,ACC96105,ACC93689,62.65,retail,0,normal,TX_004538
73b1b429,2024-01-29 11:42:30.430265,ACC27436,ACC11911,7677.03,payroll,0,normal,TX_006422
a877f848,2024-01-29 11:56:00.973004,ACC14634,ACC19275,378.98,bills,0,normal,TX_001453
b2e298e4,2024-01-29 11:58:34.145082,ACC82744,ACC79581,7796.16,payroll,0,normal,TX_002160
4210ae7a,2024-01-29 12:08:33.326134,ACC61116,ACC45370,5667.66,payroll,0,normal,TX_000646
f38699f0,2024-01-29 12:09:01.920759,ACC37760,ACC36493,6664.25,payroll,0,normal,TX_001826
f2c55ef4,2024-01-29 12:13:37.951048,ACC36647,ACC32431,787.06,p2p,0,normal,TX_002800
d8dbbc98,2024-01-29 12:15:45.042815,ACC18017,ACC68048,7434.27,payroll,0,normal,TX_004062
21137e20,2024-01-29 12:16:01.657302,ACC72518,ACC87872,30442.48,mortgage,0,normal,TX_002607
9ace54ff,2024-01-29 12:38:58.296966,ACC69987,ACC64833,375.02,retail,0,normal,TX_003409
ec984470,2024-01-29 12:55:13.817767,ACC70931,ACC55870,380.13,bills,0,normal,TX_003493
089c6591,2024-01-29 13:01:27.061339,ACC30318,ACC84961,9534.7,tuition,0,normal,TX_005416
9ae7c016,2024-01-29 13:06:43.949940,ACC88142,ACC66238,7329.53,payroll,0,normal,TX_003018
1fe2bc58,2024-01-29 13:22:05.288960,ACC17279,ACC81716,775.15,p2p,0,normal,TX_000928
d69523f2,2024-01-29 13:28:20.533010,ACC42530,ACC91871,14352.61,tuition,0,normal,TX_001306
7f8c91f8,2024-01-29 13:28:34.999000,ACC17806,ACC89002,1968.05,p2p,0,normal,TX_005946
3bee9e3f,2024-01-29 13:37:59.338743,ACC98696,ACC32707,446.32,p2p,0,normal,TX_003667
c4dd0575,2024-01-29 13:45:42.045857,ACC32522,ACC58656,15020.63,business,0,normal,TX_004497
74fcece5,2024-01-29 13:52:12.074679,ACC64624,ACC80702,1593.37,p2p,0,normal,TX_002089
e4375829,2024-01-29 13:55:28.008375,ACC63532,ACC36035,292.81,retail,0,normal,TX_005651
360e7f07,2024-01-29 13:55:32.593268,ACC42890,ACC33575,24960.17,tuition,0,normal,TX_005413
654e9549,2024-01-29 13:59:14.288515,ACC30550,ACC93623,453.73,retail,0,normal,TX_000781
f4984f12,2024-01-29 14:13:25.792769,ACC20830,ACC73016,214.56,p2p,0,normal,TX_002173
70a95920,2024-01-29 14:13:35.132785,ACC23356,ACC42023,50.42,retail,0,normal,TX_002929
b57cdd59,2024-01-29 14:19:30.503628,ACC45073,ACC36114,710.14,p2p,0,normal,TX_001352
a9442129,2024-01-29 14:27:19.622431,ACC93705,ACC98108,592.63,p2p,0,normal,TX_006851
7750a4bd,2024-01-29 14:27:57.749320,ACC71192,ACC26031,1668.7,p2p,0,normal,TX_006881
a7c62986,2024-01-29 14:28:24.054177,ACC48382,ACC34267,103.25,retail,0,normal,TX_005786
e4dcd6a1,2024-01-29 14:42:37.902845,ACC66346,ACC62105,1174.72,p2p,0,normal,TX_004168
c0dde0e3,2024-01-29 14:55:45.860099,ACC85083,ACC51074,6730.75,payroll,0,normal,TX_001161
8acca8a5,2024-01-29 14:57:23.671185,ACC67605,ACC14060,1524.19,p2p,0,normal,TX_004424
3f6c7be3,2024-01-29 15:01:08.900977,ACC69489,ACC27388,19139.01,business,0,normal,TX_002256
ef0eb1ee,2024-01-29 15:22:59.987248,ACC36812,ACC46048,291.61,bills,0,normal,TX_000647
e2c70af5,2024-01-29 15:35:52.966673,ACC99515,ACC79015,979.7,p2p,0,normal,TX_006527
07c743b7,2024-01-29 15:37:33.623226,ACC90557,ACC57889,45.26,retail,0,normal,TX_005754
ae7523e3,2024-01-29 15:38:12.766945,ACC71184,ACC68495,26697.58,business,0,normal,TX_001154
155893c9,2024-01-29 15:44:19.740476,ACC58434,ACC85582,1821.09,p2p,0,normal,TX_002334
77a73bd6,2024-01-29 15:45:13.996121,ACC11246,ACC30379,336.01,retail,0,normal,TX_001142
bc583f5c,2024-01-29 15:49:33.156225,ACC29198,ACC47700,8556.32,business,0,normal,TX_000167
c1397a7e,2024-01-29 15:49:36.363619,ACC70889,ACC53717,285.91,retail,0,normal,TX_002896
a011493c,2024-01-29 15:53:47.272065,ACC92163,ACC22293,7971.46,payroll,0,normal,TX_002555
b9edd6e0,2024-01-29 16:03:03.572160,ACC66387,ACC28136,26259.07,mortgage,0,normal,TX_002860
72ec38a0,2024-01-29 16:06:44.729787,ACC84459,ACC19094,102.36,retail,0,normal,TX_001800
000fd597,2024-01-29 16:08:29.545685,ACC78009,ACC88344,1265.08,p2p,0,normal,TX_005243
b3d39b50,2024-01-29 16:17:30.615456,ACC68572,ACC46546,5706.64,payroll,0,normal,TX_006398
37dd075d,2024-01-29 16:27:51.095069,ACC75601,ACC88563,491.16,p2p,0,normal,TX_005348
76b575a7,2024-01-29 16:32:39.256973,ACC26125,ACC83170,335.15,retail,0,normal,TX_004747
9db7b3b0,2024-01-29 16:36:09.794525,ACC27042,ACC20038,1250.37,p2p,0,normal,TX_002954
875ad2c6,2024-01-29 16:42:57.305567,ACC27236,ACC46572,34149.78,mortgage,0,normal,TX_002529
7bfc5dd3,2024-01-29 16:44:01.445334,ACC21552,ACC93863,5683.29,payroll,0,normal,TX_006616
a461c69b,2024-01-29 16:48:48.795773,ACC72701,ACC51124,302.81,bills,0,normal,TX_000162
2ea105de,2024-01-29 17:01:52.164090,ACC59823,ACC38830,336.33,bills,0,normal,TX_000465
5d26ef0f,2024-01-29 17:02:17.414441,ACC73180,ACC36885,144.08,retail,0,normal,TX_003428
6de51010,2024-01-29 17:10:56.501232,ACC31678,ACC91320,196.64,retail,0,normal,TX_005958
c0d80ab3,2024-01-29 17:11:02.759430,ACC84177,ACC51151,187.0,retail,0,normal,TX_001698
5e512923,2024-01-29 17:14:03.136195,ACC79601,ACC79545,630.98,p2p,0,normal,TX_003668
2fa69f7f,2024-01-29 17:16:05.054818,ACC75802,ACC70106,313.51,retail,0,normal,TX_005216
473640a9,2024-01-29 17:34:26.527225,ACC81223,ACC74766,186.95,retail,0,normal,TX_006134
6ec89e32,2024-01-29 18:02:53.642111,ACC89593,ACC90737,16044.5,tuition,0,normal,TX_006563
bb627c2c,2024-01-29 18:10:23.518580,ACC91982,ACC44795,6735.78,payroll,0,normal,TX_003526
0fd3d111,2024-01-29 18:11:43.006010,ACC48403,ACC87216,25588.48,mortgage,0,normal,TX_005605
02aa77f0,2024-01-29 18:11:58.132113,ACC62255,ACC66907,127.72,bills,0,normal,TX_006742
d28a6ec9,2024-01-29 18:12:36.433195,ACC95093,ACC72746,1984.79,p2p,0,normal,TX_001491
abf6286e,2024-01-29 18:20:23.372394,ACC97841,ACC16826,524.85,bills,0,normal,TX_006889
41b26988,2024-01-29 18:36:59.818415,ACC92804,ACC43182,139.33,retail,0,normal,TX_005661
5ba52fc2,2024-01-29 18:42:07.204192,ACC67379,ACC30868,168.15,retail,0,normal,TX_001773
36630536,2024-01-29 18:45:41.730012,ACC24662,ACC84847,5710.69,payroll,0,normal,TX_006475
49c3375d,2024-01-29 18:47:15.641673,ACC39265,ACC13772,118.75,retail,0,normal,TX_004094
85bdf732,2024-01-29 18:49:19.935382,ACC74058,ACC51027,179.66,bills,0,normal,TX_001550
ccb3d630,2024-01-29 18:49:44.661667,ACC78829,ACC27786,426.89,bills,0,normal,TX_003323
a66bd25b,2024-01-29 19:09:59.373828,ACC94490,ACC49006,60.2,retail,0,normal,TX_004700
09727d2c,2024-01-29 19:19:02.771691,ACC30696,ACC92397,333.89,retail,0,normal,TX_003854
6fab02dd,2024-01-29 19:24:10.940371,ACC87518,ACC19285,923.0,p2p,0,normal,TX_007230
14781a7b,2024-01-29 19:24:13.049044,ACC41419,ACC76299,154.89,retail,0,normal,TX_005456
f6cf8c74,2024-01-29 19:28:30.864574,ACC16478,ACC49240,13718.63,tuition,0,normal,TX_004745
505309b7,2024-01-29 19:30:44.615705,ACC33684,ACC67954,5158.98,business,0,normal,TX_000660
8da25de7,2024-01-29 19:34:20.934725,ACC15380,ACC35700,5195.09,payroll,0,normal,TX_003834
88f86d3e,2024-01-29 19:37:20.844173,ACC82512,ACC40161,5291.36,payroll,0,normal,TX_000600
625d368c,2024-01-29 19:43:32.706638,ACC62437,ACC35897,123.1,retail,0,normal,TX_003157
f0472565,2024-01-29 19:43:56.818947,ACC76624,ACC30481,543.57,p2p,0,normal,TX_006776
c2a0aee0,2024-01-29 19:52:39.738276,ACC39978,ACC90551,127.79,retail,0,normal,TX_003916
5a9fcb05,2024-01-29 20:02:57.240217,ACC14115,ACC28289,5117.25,payroll,0,normal,TX_002793
214ce95f,2024-01-29 20:03:40.517280,ACC44760,ACC64269,5910.04,payroll,0,normal,TX_000641
365453a1,2024-01-29 20:04:26.419764,ACC37321,ACC99318,7808.65,payroll,0,normal,TX_000581
a9856a02,2024-01-29 20:05:16.366496,ACC40101,ACC53540,35.31,retail,0,normal,TX_005595
7d7df9ae,2024-01-29 20:12:44.469866,ACC33206,ACC33509,53168.43,transfer,1,smurfing,TX_008314
f0679c48,2024-01-29 20:15:49.733855,ACC67080,ACC77270,7080.1,payroll,0,normal,TX_004884
c7ca75af,2024-01-29 20:17:22.020845,ACC31321,ACC49824,416.96,retail,0,normal,TX_004870
ea587bda,2024-01-29 20:17:58.909934,ACC46556,ACC37842,999.4,p2p,0,normal,TX_003250
0b4219fe,2024-01-29 20:24:00.184388,ACC29191,ACC65870,5297.9,payroll,0,normal,TX_005760
5e528a3e,2024-01-29 20:35:07.190269,ACC80927,ACC77035,401.38,bills,0,normal,TX_005247
4ed5029c,2024-01-29 20:40:38.746109,ACC17322,ACC25366,354.94,retail,0,normal,TX_001279
16b4d47f,2024-01-29 20:42:55.898322,ACC62939,ACC71160,472.21,retail,0,normal,TX_002031
2e3e51f9,2024-01-29 20:43:27.457384,ACC85608,ACC96613,1489.57,p2p,0,normal,TX_000876
30dad2da,2024-01-29 20:44:58.108104,ACC10651,ACC43903,404.08,bills,0,normal,TX_002186
5fc28c1f,2024-01-29 20:45:18.360060,ACC48566,ACC19282,187.66,bills,0,normal,TX_004328
7f3c894a,2024-01-29 20:45:35.130792,ACC82634,ACC11401,6271.95,payroll,0,normal,TX_001207
9098fad0,2024-01-29 20:56:21.362660,ACC32607,ACC88651,35099.4,mortgage,0,normal,TX_005932
5f02e266,2024-01-29 21:16:06.954431,ACC54917,ACC16896,6083.92,payroll,0,normal,TX_003080
0f89c34e,2024-01-29 21:18:44.684078,ACC32565,ACC64287,8231.66,retail,0,normal,TX_007970
fe104027,2024-01-29 21:23:14.104744,ACC39513,ACC42662,32245.05,business,0,normal,TX_007003
a301a92f,2024-01-29 21:24:24.192626,ACC53403,ACC84199,388.86,bills,0,normal,TX_001047
d700dcfe,2024-01-29 21:42:07.394230,ACC49139,ACC92720,23521.87,tuition,0,normal,TX_002771
3d802aa5,2024-01-29 21:46:50.723608,ACC95411,ACC94142,152.29,retail,0,normal,TX_003180
b8991807,2024-01-29 21:55:24.413502,ACC27750,ACC94656,193.49,retail,0,normal,TX_000192
c6a51e52,2024-01-29 21:57:55.721087,ACC46463,ACC24208,491.29,bills,0,normal,TX_004231
90efeb43,2024-01-29 21:58:56.110619,ACC33206,ACC53540,27110.06,transfer,1,smurfing,TX_008315
bb622657,2024-01-29 21:59:02.928955,ACC29410,ACC68361,241.03,retail,0,normal,TX_000947
5f9355bb,2024-01-29 22:00:48.581335,ACC33206,ACC97806,3045.41,transfer,1,smurfing,TX_008317
027ca8df,2024-01-29 22:11:02.223579,ACC59479,ACC99486,36863.84,mortgage,0,normal,TX_000193
2d4c5c18,2024-01-29 22:27:25.928073,ACC39936,ACC70931,6070.42,payroll,0,normal,TX_006244
72c8cadb,2024-01-29 22:35:10.813717,ACC32155,ACC80995,19165.65,tuition,0,normal,TX_006224
56cab1bc,2024-01-29 22:39:46.885917,ACC21359,ACC97841,950.85,p2p,0,normal,TX_005807
0eb2762d,2024-01-29 22:41:12.406214,ACC33372,ACC19247,342.81,p2p,0,normal,TX_004379
7dcf8df9,2024-01-29 22:56:47.004831,ACC67307,ACC37811,698.14,p2p,0,normal,TX_007033
fb1ade30,2024-01-29 23:03:53.771656,ACC45984,ACC69946,97.84,bills,0,normal,TX_003883
39e9ce07,2024-01-29 23:06:50.421627,ACC94983,ACC33086,349.43,retail,0,normal,TX_004854
950a1db6,2024-01-29 23:11:24.408847,ACC17584,ACC30350,398.46,retail,0,normal,TX_006344
155ccdb9,2024-01-29 23:27:46.029184,ACC45765,ACC39871,302.01,retail,0,normal,TX_006443
63eb1803,2024-01-29 23:31:07.283975,ACC85444,ACC33506,5439.84,payroll,0,normal,TX_003184
21e1b936,2024-01-29 23:32:53.022372,ACC62315,ACC89559,16041.45,mortgage,0,normal,TX_003860
e18ffc9e,2024-01-29 23:34:59.971126,ACC73372,ACC18139,7434.17,payroll,0,normal,TX_004348
4d8149de,2024-01-29 23:39:20.543405,ACC74998,ACC74984,22597.73,tuition,0,normal,TX_003799
1bbe5b38,2024-01-29 23:41:54.808499,ACC60023,ACC83649,290.33,bills,0,normal,TX_001159
f1efff21,2024-01-29 23:42:11.838403,ACC33206,ACC63964,3622.22,transfer,1,smurfing,TX_008316
f9e65c8b,2024-01-29 23:43:07.820792,ACC33509,ACC57652,359.77,p2p,0,normal,TX_001187
c9c40d90,2024-01-29 23:43:50.293900,ACC67168,ACC20874,39291.99,mortgage,0,normal,TX_001742
96ab9daf,2024-01-29 23:46:45.660449,ACC42260,ACC58959,717.45,p2p,0,normal,TX_002640
cfda3c47,2024-01-29 23:52:10.297972,ACC23410,ACC83792,1681.97,p2p,0,normal,TX_000392
d74d46b9,2024-01-29 23:53:09.428713,ACC99764,ACC74044,324.43,retail,0,normal,TX_000215
6d385cf5,2024-01-30 00:06:14.458210,ACC94545,ACC62378,232.38,bills,0,normal,TX_000252
4e46c54f,2024-01-30 00:14:40.182127,ACC84996,ACC90117,23202.37,tuition,0,normal,TX_005976
1ec8ac5f,2024-01-30 00:15:03.612272,ACC69574,ACC19500,203.31,bills,0,normal,TX_005047
3fe5f48f,2024-01-30 00:22:01.558293,ACC30926,ACC79690,5520.47,payroll,0,normal,TX_003599
8ff37d0a,2024-01-30 00:27:12.544041,ACC38986,ACC74724,70.24,bills,0,normal,TX_001022
2413f34b,2024-01-30 00:32:12.261561,ACC55056,ACC84807,43442.14,business,0,normal,TX_007398
2cf07029,2024-01-30 00:36:29.317012,ACC89225,ACC16594,434.65,retail,0,normal,TX_006114
6e499046,2024-01-30 00:37:15.468743,ACC83438,ACC97424,12137.59,tuition,0,normal,TX_005505
119cbad9,2024-01-30 00:38:38.724653,ACC68341,ACC99381,7959.72,payroll,0,normal,TX_000129
fe07c1c5,2024-01-30 00:40:07.106106,ACC34725,ACC85086,1025.22,p2p,0,normal,TX_004026
98324317,2024-01-30 00:47:49.053452,ACC59615,ACC41499,468.8,retail,0,normal,TX_006031
1055e2f8,2024-01-30 00:48:33.281541,ACC95813,ACC73517,520.43,bills,0,normal,TX_003159
368b7eb2,2024-01-30 00:54:11.442964,ACC34863,ACC37205,181.47,retail,0,normal,TX_006039
55ac8c51,2024-01-30 00:55:07.898301,ACC83642,ACC43079,1499.03,p2p,0,normal,TX_004172
a082ab66,2024-01-30 01:14:12.125051,ACC46709,ACC76619,444.06,retail,0,normal,TX_001059
6d301048,2024-01-30 01:15:30.744861,ACC23448,ACC10449,1961.32,p2p,0,normal,TX_003458
c7db5183,2024-01-30 01:24:46.804629,ACC84339,ACC59201,452.56,bills,0,normal,TX_003236
302cf129,2024-01-30 01:31:05.603464,ACC50189,ACC20447,7438.99,payroll,0,normal,TX_002383
aac96874,2024-01-30 01:45:11.930674,ACC16310,ACC65004,1771.41,p2p,0,normal,TX_000355
e7031787,2024-01-30 01:46:07.833302,ACC38200,ACC95601,7623.86,payroll,0,normal,TX_003546
b188787b,2024-01-30 01:58:41.383444,ACC59545,ACC71859,1162.91,p2p,0,normal,TX_004302
a8df0228,2024-01-30 02:00:33.869660,ACC26478,ACC93744,57.75,retail,0,normal,TX_001322
6e95befc,2024-01-30 02:03:20.833742,ACC46211,ACC77516,87.2,retail,0,normal,TX_006870
d4c6512d,2024-01-30 02:03:29.508142,ACC86104,ACC26524,114.0,retail,0,normal,TX_004275
33ca3c90,2024-01-30 02:05:37.377566,ACC92218,ACC23176,6624.3,payroll,0,normal,TX_000800
c5e4ea97,2024-01-30 02:06:01.027558,ACC95028,ACC10974,43790.31,business,0,normal,TX_002105
f3ccbd61,2024-01-30 02:11:59.469561,ACC37760,ACC94894,484.46,retail,0,normal,TX_004515
ddf620ab,2024-01-30 02:17:31.138592,ACC32375,ACC56847,447.46,bills,0,normal,TX_003901
953a9660,2024-01-30 02:30:44.359790,ACC70764,ACC91910,6223.26,payroll,0,normal,TX_003158
e4f2a302,2024-01-30 02:31:24.111183,ACC71395,ACC69686,488.16,bills,0,normal,TX_004197
80ea758d,2024-01-30 02:35:42.583479,ACC89079,ACC58343,6553.04,payroll,0,normal,TX_001044
421fc159,2024-01-30 02:36:49.064396,ACC33833,ACC12602,24092.27,tuition,0,normal,TX_001859
635450fb,2024-01-30 02:45:16.914396,ACC63025,ACC61727,758.83,p2p,0,normal,TX_001126
be1d8cc6,2024-01-30 02:51:51.961293,ACC43888,ACC16029,159.68,retail,0,normal,TX_002947
362da20f,2024-01-30 02:53:30.394683,ACC33206,ACC42527,3074.74,transfer,1,smurfing,TX_008318
9730eeba,2024-01-30 02:53:47.772609,ACC43736,ACC44760,494.28,retail,0,normal,TX_007164
bc9eccc8,2024-01-30 02:59:46.940651,ACC67080,ACC76342,201.03,bills,0,normal,TX_003893
72a6a5fd,2024-01-30 03:08:56.314367,ACC98294,ACC61495,464.06,bills,0,normal,TX_000616
14945ae9,2024-01-30 03:11:14.177338,ACC97089,ACC41636,7311.95,payroll,0,normal,TX_003358
09dbe1c4,2024-01-30 03:38:12.426604,ACC38260,ACC67733,26.5,retail,0,normal,TX_004711
77cb749b,2024-01-30 03:39:17.354338,ACC10772,ACC71666,5766.15,payroll,0,normal,TX_004335
aa3ea1bf,2024-01-30 03:39:20.652608,ACC62457,ACC57753,5547.46,payroll,0,normal,TX_007433
bb08c2b0,2024-01-30 03:42:36.406936,ACC28892,ACC82286,1827.65,p2p,0,normal,TX_001278
8a96768c,2024-01-30 03:43:26.083134,ACC88489,ACC33622,742.65,p2p,0,normal,TX_004804
14882685,2024-01-30 03:55:54.185644,ACC63352,ACC72204,5990.61,payroll,0,normal,TX_007195
